area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao,classe
12406,434.73098754882795,172.183944702148,92.8565826416016,0.842121958732605,12704,0.644467532634735,1
14712,496.036010742187,212.739929199219,89.09264373779301,0.908084630966187,14925,0.733948588371277,0
14115,486.27200317382795,207.55104064941398,87.7810897827149,0.9061589241027829,14422,0.600817263126373,0
12638,454.56100463867205,187.569366455078,86.9849624633789,0.8859670162200931,12902,0.7685945630073551,1
13147,468.920013427734,199.227752685547,84.4808044433594,0.905642807483673,13431,0.684739589691162,0
10591,410.734008789063,169.754806518555,80.39869689941409,0.880731105804443,10751,0.6033382415771479,1
12081,431.52099609375,173.52229309082,89.55706787109371,0.856520652770996,12315,0.780426383018494,1
14349,496.94601440429705,213.544021606445,86.16077423095699,0.9149883985519409,14678,0.6668370962142939,0
14910,511.600006103516,221.61228942871102,86.2169876098633,0.9212190508842472,15215,0.699638664722443,0
10480,414.808990478516,177.85612487793,75.2631072998047,0.9060510396957401,10657,0.63033801317215,1
14261,496.359008789063,208.851974487305,88.2422103881836,0.906357884407043,14763,0.695658564567566,0
10241,411.94699096679705,167.74768066406298,79.1055068969727,0.8818262815475459,10486,0.58974951505661,1
10803,409.125,169.414932250977,81.7889709472656,0.8757454752922059,10968,0.7435473799705509,1
11659,429.714996337891,173.348281860352,87.5477828979492,0.863096058368683,11912,0.608761489391327,1
11969,442.158996582031,177.60011291503898,87.8629531860352,0.869050443172455,12352,0.592730164527893,1
15009,502.48800659179705,211.090362548828,91.7615432739258,0.9005740284919742,15370,0.6157538294792181,0
12978,465.850006103516,199.12939453125,83.9119186401367,0.90687769651413,13210,0.7351308465003971,0
10066,413.28298950195295,177.30690002441398,73.4882049560547,0.910063445568085,10262,0.546411871910095,1
9885,385.600006103516,157.210891723633,81.19732666015629,0.8562952280044559,10042,0.6284170150756839,1
15742,499.981994628906,209.394195556641,96.45911407470699,0.8875777125358578,15950,0.756608664989471,0
14061,470.74899291992205,190.290008544922,95.00540161132808,0.8664485812187199,14347,0.6180115938186651,0
12665,445.662994384766,186.28039550781298,87.2870254516602,0.883421778678894,12811,0.710080742835999,1
14851,512.3189697265631,218.008361816406,88.4966659545898,0.9139030575752259,15556,0.717751681804657,0
11842,441.910003662109,187.698776245117,80.8131103515625,0.9025682210922241,12044,0.6324165463447571,1
10577,402.170013427734,162.591018676758,83.96336364746091,0.856342434883118,10771,0.7607163190841679,1
16419,531.4210205078131,224.065948486328,94.54113006591801,0.9066263437271121,16874,0.5504190325737,0
15126,500.114013671875,209.166809082031,93.814208984375,0.893775880336762,15496,0.7060306072235111,0
12602,465.9169921875,194.455139160156,84.8320083618164,0.8998231291770941,13039,0.650258004665375,0
10889,409.016998291016,165.91946411132798,84.8523483276367,0.859338760375977,11123,0.804804146289825,1
11480,422.549011230469,171.271057128906,86.8359603881836,0.8619408011436459,11781,0.6482213735580439,1
14980,503.816986083984,214.18650817871102,89.8945770263672,0.90766179561615,15361,0.7353951930999759,0
10346,402.580993652344,167.278457641602,79.82421875,0.8787981867790219,10479,0.589717268943787,1
12191,441.68798828125,180.116271972656,87.87493896484371,0.872911274433136,12481,0.601134121417999,1
12416,441.92800903320295,175.21472167968798,91.5606155395508,0.8526011109352108,12738,0.629167914390564,1
11750,428.375,178.553619384766,84.7041854858398,0.8803143501281742,11869,0.608682155609131,1
15321,513.007019042969,218.711959838867,90.2606658935547,0.9108706712722779,15646,0.711876213550568,0
12726,434.77200317382795,175.731750488281,93.3085098266602,0.847389817237854,12896,0.808000028133392,1
13314,474.087005615234,203.94801330566398,83.662841796875,0.911988139152527,13627,0.747138023376465,0
11320,423.992004394531,173.091064453125,84.6088180541992,0.872389733791351,11556,0.598941802978516,1
12110,421.954986572266,164.965957641602,94.6914596557617,0.8188510537147521,12319,0.6610983610153199,1
12190,445.89498901367205,185.756942749023,84.6490249633789,0.890134572982788,12386,0.716216206550598,1
11287,419.91799926757795,170.107559204102,85.72703552246091,0.863728284835815,11557,0.669692635536194,1
14023,491.669006347656,211.15919494628898,85.5013656616211,0.9143546819686891,14262,0.539138793945313,0
11619,447.316986083984,193.12086486816398,77.052131652832,0.916957914829254,11811,0.664550423622131,1
12912,459.739013671875,188.730361938477,88.9623260498047,0.88193416595459,13205,0.6904813051223759,1
12158,441.47799682617205,182.287292480469,85.52101135253909,0.8831157684326171,12359,0.7155131697654721,0
13518,451.162994384766,185.557586669922,93.29590606689449,0.8644104599952701,13741,0.7818391919136051,1
10264,410.139007568359,169.603958129883,78.0038604736328,0.887961566448212,10572,0.595774292945862,1
11960,436.371002197266,183.816818237305,83.2342071533203,0.891606748104095,12142,0.58956915140152,1
10594,401.243988037109,167.187805175781,81.0977096557617,0.874475598335266,10738,0.787775158882141,1
12249,456.24899291992205,188.550918579102,84.38185119628909,0.894269824028015,12578,0.653419375419617,1
10335,416.850006103516,178.79919433593798,74.708610534668,0.9085227847099301,10504,0.7115318179130551,1
10962,418.661010742188,171.638900756836,82.7992706298828,0.8759489059448241,11258,0.7164705991745,1
11363,423.265991210937,175.874160766602,83.8426284790039,0.8790555000305179,11548,0.791350364685059,1
12358,447.174011230469,183.46461486816398,87.7420806884766,0.878223359584808,12586,0.584578990936279,1
14956,490.256011962891,204.541229248047,93.7512893676758,0.8887722492218021,15196,0.672784507274628,0
10974,413.5,170.567825317383,83.2448806762695,0.872818112373352,11142,0.7640997171401981,1
13135,459.256011962891,189.780624389648,89.0508346557617,0.883075773715973,13353,0.580065369606018,1
11986,432.29098510742205,172.400634765625,89.6259384155274,0.85424530506134,12279,0.6588248014450071,1
12349,467.66500854492205,202.687805175781,78.6749801635742,0.9215926527976991,12572,0.548162281513214,0
11973,438.148010253906,178.088775634766,87.2742462158203,0.8716884851455692,12367,0.627121329307556,1
12387,442.26998901367205,177.719635009766,90.9715042114258,0.8590556979179379,12754,0.585065186023712,1
10474,403.45999145507795,167.88439941406298,80.188591003418,0.8785547018051151,10611,0.788704812526703,1
10527,408.97799682617205,170.89001464843798,79.37977600097659,0.8855689167976379,10692,0.651020407676697,1
11459,435.453002929688,175.306442260742,85.231819152832,0.8738544583320621,11833,0.583898067474365,1
12901,475.30300903320295,209.585968017578,79.268913269043,0.925717055797577,13219,0.682809352874756,0
11732,441.122985839844,176.483489990234,86.1924667358398,0.8726264238357541,12076,0.6374701261520389,1
13516,483.68899536132795,207.531921386719,83.68568420410159,0.9150931835174559,13746,0.7008556127548221,0
12972,467.380004882812,194.529083251953,86.5066757202149,0.8956806063652042,13425,0.7746790051460269,0
13485,471.570007324219,198.272644042969,87.72728729248051,0.8967893123626709,13734,0.5723198652267459,0
12588,445.298004150391,181.65675354003898,89.5271148681641,0.8701218366622929,12865,0.7771329879760741,1
10815,420.815002441406,179.967727661133,77.099365234375,0.903586030006409,10981,0.5692105293273929,1
11893,441.399993896484,182.08619689941398,84.2427673339844,0.886539340019226,12092,0.578397035598755,1
12295,439.82400512695295,176.582672119141,89.81163787841801,0.8609972596168521,12566,0.6734772324562069,1
12711,459.618011474609,192.97462463378898,84.9510803222656,0.897890448570251,13028,0.5819522142410279,0
14467,498.62399291992205,213.595626831055,86.99999237060551,0.9132892489433292,14857,0.7407578229904179,0
11480,432.82400512695295,174.962463378906,85.0884628295898,0.8737785220146179,11833,0.59083890914917,1
14620,493.944000244141,212.266052246094,88.7716751098633,0.908350586891174,14931,0.7241926193237309,0
12734,462.233001708984,188.15637207031298,87.7428436279297,0.8846111893653871,13069,0.585202217102051,1
12767,463.84201049804705,196.19303894043,83.9735641479492,0.9037716388702389,13104,0.606220304965973,0
11377,429.385986328125,172.539642333984,85.88433837890621,0.8673114776611329,11746,0.735423386096954,1
17253,536.6939697265631,223.627059936523,98.94525146484371,0.896789968013763,17678,0.6729989051818851,0
11264,423.390991210938,172.139511108398,84.2216110229492,0.8721358776092529,11476,0.732427358627319,1
11722,423.701995849609,174.956298828125,85.8146133422852,0.871445894241333,11891,0.611253082752228,1
11639,428.31201171875,172.371475219727,87.17017364501949,0.862702906131744,11836,0.7069363594055179,1
16376,531.0009765625,227.944854736328,92.66851806640629,0.9136333465576171,16667,0.7417674660682679,0
14794,501.569000244141,213.490997314453,89.19424438476558,0.908543944358826,15202,0.6806219816207889,0
13201,461.51901245117205,192.88508605957,87.83331298828129,0.890304327011108,13408,0.6349076628685,0
12670,462.914001464844,190.20509338378898,86.2152328491211,0.89137065410614,13047,0.7132000923156742,1
13450,465.398010253906,193.374969482422,89.50689697265629,0.8864277005195621,13661,0.615786075592041,0
10949,414.273986816406,168.063888549805,84.0328369140625,0.866022348403931,11192,0.6158042550086981,1
11742,439.756011962891,183.100555419922,83.156608581543,0.890921056270599,12016,0.5722222328186041,1
14569,500.368988037109,216.66966247558602,86.4575424194336,0.916938185691834,14801,0.8066998720169071,0
11212,413.566009521484,169.67810058593798,84.63475036621091,0.8667194247245792,11400,0.8088882565498349,1
15213,495.4169921875,206.29997253418,94.5325775146484,0.8888342976570129,15516,0.7013508081436161,0
15070,504.05099487304705,210.025985717773,92.3732223510742,0.8980869054794308,15400,0.6487300992012021,0
11883,448.216003417969,191.74635314941398,79.46400451660159,0.91008460521698,12103,0.5503172278404239,0
12835,481.502990722656,212.537536621094,77.45262145996091,0.9312352538108829,13055,0.511946082115173,0
11458,437.441009521484,178.603591918945,83.98284912109379,0.8825496435165409,11732,0.762037754058838,1
9778,395.200012207031,168.14675903320298,74.4989776611328,0.896492302417755,9956,0.620588958263397,1
13204,473.816009521484,203.774658203125,83.1099014282227,0.913048028945923,13430,0.593065023422241,0
13806,494.03201293945295,212.38688659668,83.9306716918945,0.918604493141174,14247,0.533627092838287,0
15072,487.58499145507795,202.494735717773,95.3552703857422,0.882185280323029,15267,0.7905586361885071,0
12060,438.774993896484,177.401031494141,87.3778457641602,0.870287477970123,12420,0.648666083812714,1
9371,394.42800903320295,169.18408203125,70.8647003173828,0.908050119876862,9528,0.7779991626739499,1
11189,427.471008300781,176.94299316406298,81.42933654785159,0.88781476020813,11422,0.5991111397743231,1
12147,436.070007324219,177.550216674805,88.56140899658199,0.8667191863060001,12421,0.6870474815368649,1
13621,478.752990722656,200.043319702148,88.0566940307617,0.8979055881500241,14068,0.624587297439575,0
11642,427.955993652344,171.078948974609,87.5686721801758,0.859068214893341,11946,0.736369371414185,1
14601,476.226013183594,192.606536865234,97.93213653564449,0.8610873818397521,14815,0.627837955951691,0
14209,496.27200317382795,208.822906494141,87.7580337524414,0.9074078798294071,14667,0.5657349824905401,0
10761,429.018005371094,183.567108154297,75.2278518676758,0.91217041015625,11031,0.5787973403930661,0
13950,490.427001953125,209.651168823242,85.3592529296875,0.913361787796021,14158,0.550295829772949,1
13925,478.29000854492205,196.574768066406,91.43114471435551,0.885246872901917,14323,0.662779629230499,0
13746,483.820007324219,205.842193603516,86.18869018554692,0.9081188440322879,14060,0.715937495231628,0
13607,482.817993164062,202.847244262695,86.1541366577148,0.905322790145874,13901,0.5568423867225649,0
14085,489.454986572266,200.526550292969,91.23562622070308,0.8905014991760251,14670,0.627170741558075,0
10968,406.794006347656,161.51013183593798,87.8969268798828,0.838943004608154,11184,0.6937381625175479,1
12683,444.531005859375,176.624969482422,92.5802459716797,0.851618051528931,13094,0.6680889129638671,1
10557,412.66799926757795,168.808578491211,80.59271240234379,0.878674805164337,10778,0.616071403026581,1
10272,413.691986083984,175.919631958008,74.96435546875,0.904662668704987,10462,0.594788670539856,1
14172,500.42898559570295,218.571563720703,83.36390686035159,0.9244087338447571,14399,0.6088151931762701,0
13946,482.140014648438,203.25732421875,88.27828979492192,0.9007596969604491,14233,0.571510553359985,0
13799,454.74099731445295,184.868270874023,95.9158554077149,0.854875266551971,13965,0.621800661087036,1
13115,461.036010742188,195.018737792969,86.7828369140625,0.8955318331718449,13381,0.7384572029113771,0
13787,476.89599609375,201.338317871094,88.1644821166992,0.8990274667739871,14045,0.575994312763214,0
11215,421.179992675781,179.533508300781,79.6901779174805,0.8960894346237179,11373,0.5829002261161801,1
11957,437.44699096679705,176.082489013672,87.9086380004883,0.8664597868919369,12314,0.6044383645057679,1
13263,474.497985839844,197.84289550781298,86.6863174438477,0.898898303508759,13607,0.560092926025391,0
12152,447.9169921875,185.246307373047,85.78560638427741,0.886311590671539,12449,0.575378775596619,1
13580,464.356994628906,190.38063049316398,91.3722686767578,0.8772984743118291,13781,0.627309679985046,0
14974,498.625,210.92395019531202,90.9039993286133,0.902361512184143,15212,0.640900552272797,0
11334,433.389007568359,178.98973083496102,82.2980422973633,0.888026654720306,11566,0.711577117443085,1
13272,474.927001953125,195.77854919433602,87.16515350341801,0.8954196572303771,13597,0.586063742637634,0
11987,440.783996582031,180.047744750977,86.14134979248051,0.8781223297119141,12299,0.687959134578705,1
13921,486.388000488281,203.184173583984,88.8379592895508,0.899350345134735,14334,0.580186724662781,0
13399,490.559997558594,209.36595153808602,82.7670211791992,0.9185425043106079,13654,0.5170963406562811,0
11504,432.444000244141,175.785079956055,84.9590301513672,0.8754482269287109,11861,0.588018834590912,1
12676,437.955993652344,178.237106323242,91.69775390625,0.8575080037117,12887,0.691242218017578,1
11919,434.263000488281,175.564178466797,87.8467330932617,0.865812718868256,12152,0.609636306762695,1
12013,458.359008789062,195.082305908203,79.642707824707,0.9128693342208859,12330,0.610168635845184,1
12215,445.295013427734,180.909469604492,87.40585327148442,0.8755393028259281,12448,0.5881078243255621,1
11969,431.128997802734,177.243316650391,86.8384323120117,0.871756672859192,12135,0.602790117263794,1
10918,422.489013671875,176.804901123047,79.60382080078121,0.8929098844528199,11118,0.7988585829734799,1
12858,466.162994384766,198.54737854003898,83.75962829589841,0.906659960746765,13095,0.5492759346961981,0
13501,472.483001708984,198.07203674316398,87.6896133422852,0.896661996841431,13787,0.634028375148773,0
14746,504.31399536132795,220.343444824219,85.93157958984371,0.9208194017410279,14995,0.797512173652649,0
11718,427.14599609375,164.748199462891,93.12975311279301,0.8248953819274899,12155,0.7203097939491271,1
12743,442.734985351563,181.139678955078,90.3011856079102,0.8668799996376041,12899,0.7251052856445309,1
10877,424.575012207031,175.606887817383,80.03326416015629,0.890106558799744,11152,0.61598140001297,1
12712,470.56201171875,202.19714355468798,81.3008804321289,0.9156013727188109,13053,0.814871788024902,0
10534,409.625,167.988204956055,80.6737747192383,0.877139985561371,10753,0.609606504440308,1
11203,424.80398559570295,176.50134277343798,82.4208450317383,0.884273111820221,11406,0.575752913951874,1
11739,448.60501098632795,187.685760498047,80.84974670410159,0.902460873126984,12118,0.5470176935195921,0
11850,440.864990234375,178.62243652343798,86.1668701171875,0.8759528994560241,12201,0.783730149269104,1
13130,463.278015136719,184.31396484375,91.9347381591797,0.86672043800354,13485,0.710382521152496,1
11046,423.497985839844,183.455001831055,76.9734191894531,0.907719969749451,11198,0.822793304920197,1
10600,414.86599731445295,174.650543212891,78.2321090698242,0.894066095352173,10800,0.602820754051209,1
11999,440.669006347656,176.701904296875,88.9408645629883,0.86408931016922,12483,0.6468463540077211,1
12310,438.161987304688,177.798431396484,89.2260284423828,0.8649615645408629,12528,0.7858784198760991,1
12419,452.19900512695295,183.386611938477,87.75106811523442,0.878085851669312,12720,0.582286179065704,1
13669,481.669006347656,201.906631469727,87.0682525634766,0.9022418856620792,14065,0.5583741664886469,0
12326,441.58499145507795,179.066375732422,89.27005004882808,0.866872131824493,12673,0.765162348747253,1
10858,412.21701049804705,166.962326049805,84.0657501220703,0.863994479179382,11171,0.792901992797852,1
11923,434.420013427734,182.193572998047,84.1408462524414,0.886973083019257,12086,0.600957632064819,1
14161,488.68701171875,206.507461547852,87.9676666259766,0.9047334790229801,14428,0.59395182132721,0
10882,411.746002197266,168.95947265625,83.1814727783203,0.8704164624214169,11033,0.754018843173981,1
10380,399.177001953125,164.590576171875,80.95957946777341,0.870660364627838,10630,0.7064107656478879,1
11953,443.518005371094,183.425735473633,84.5471725463867,0.887434363365173,12283,0.570712387561798,1
11883,440.5419921875,187.205352783203,82.0198669433594,0.8989127278327941,12057,0.5621097683906561,1
10201,403.307006835938,166.233840942383,78.9898376464844,0.8798923492431641,10432,0.609706521034241,1
16053,523.840026855469,220.913772583008,93.8916778564453,0.905186295509338,16496,0.747973144054413,0
13340,471.639007568359,197.410064697266,87.4258041381836,0.8965888023376469,13712,0.765610635280609,0
15513,522.5040283203131,224.275833129883,89.0146636962891,0.9178626537323001,15967,0.566167891025543,0
12768,450.600006103516,188.643356323242,86.6671600341797,0.888217389583588,12961,0.7981995344161991,1
13444,474.59298706054705,197.95042419433602,87.63919067382808,0.8966534733772281,13881,0.65660560131073,0
14784,481.985992431641,200.027160644531,94.98056030273442,0.8800730705261229,15005,0.7215931415557858,0
12058,445.828002929688,184.828018188477,84.4970321655273,0.8893815279006959,12308,0.7048164606094359,1
12714,454.545013427734,185.12327575683602,88.6965866088867,0.8777484297752379,12939,0.6226858496665949,1
13319,468.231994628906,192.92724609375,89.3376312255859,0.8863249421119691,13694,0.695218682289124,0
15077,504.63699340820295,212.942459106445,91.2126693725586,0.9036156535148621,15404,0.7864893078804019,0
14275,485.787994384766,206.4619140625,88.9257354736328,0.9024891853332521,14469,0.547564268112183,0
12544,442.171997070313,178.022705078125,90.75762939453121,0.860287427902222,12835,0.770752668380737,1
12128,441.712005615234,184.305145263672,84.94325256347659,0.8874605298042301,12327,0.62233167886734,1
14944,500.23800659179705,209.557647705078,91.52841186523442,0.899573385715485,15255,0.6289562582969671,0
11874,433.843994140625,176.611251831055,87.0494918823242,0.8700929880142209,12138,0.7344136834144591,0
14007,490.660003662109,205.39611816406202,88.0698394775391,0.903408706188202,14433,0.76893937587738,0
12968,469.341003417969,199.905029296875,83.0352249145508,0.9096510410308841,13243,0.6412500739097601,0
13283,477.289001464844,198.270660400391,86.3554534912109,0.9001677632331851,13616,0.611134111881256,0
11530,425.391998291016,177.015213012695,83.9269180297852,0.8804587721824649,11686,0.8081020712852479,1
15062,492.065002441406,198.027404785156,99.1106643676758,0.8657425045967099,15584,0.784152448177338,1
9251,375.609008789062,151.824172973633,79.2594680786133,0.852916300296783,9431,0.627867519855499,1
12311,446.17599487304705,182.649032592773,86.82935333251949,0.8797756433486942,12608,0.6908917427062989,1
12483,440.61599731445295,176.643508911133,91.67730712890629,0.8547765612602231,12747,0.62058162689209,1
11277,417.976989746094,166.912979125977,87.66714477539058,0.8509624004364009,11597,0.64260071516037,1
14078,478.47000122070295,203.645462036133,88.56031036376949,0.9004908800125121,14280,0.7443950772285458,0
12059,431.64599609375,171.67199707031298,90.91513061523442,0.84825611114502,12359,0.6995590925216679,1
15074,497.17800903320295,205.63981628418,94.62220001220699,0.8878486752510071,15536,0.721105992794037,0
12347,452.29000854492205,186.896041870117,85.2298965454102,0.8899652361869809,12659,0.605245113372803,1
11626,420.789001464844,168.469711303711,89.0751953125,0.8487893342971801,11857,0.636343717575073,1
10119,403.54299926757795,168.575988769531,77.2408447265625,0.888851165771484,10317,0.7722069621086121,1
10862,412.42599487304705,167.386947631836,83.53160095214841,0.866582989692688,11050,0.672153472900391,1
13988,491.489013671875,208.364639282227,86.7849655151367,0.9091333150863651,14427,0.6131054162979129,0
13921,481.993011474609,203.444869995117,88.1258163452148,0.901313185691834,14210,0.5613306164741519,0
16146,509.33200073242205,213.620025634766,96.6488037109375,0.8917982578277591,16404,0.5967622995376589,0
14274,499.088012695313,214.402526855469,85.24676513671871,0.917558193206787,14559,0.6567288041114809,0
9495,386.589996337891,160.572448730469,75.8551788330078,0.881381750106812,9640,0.6689445972442629,1
14002,490.570007324219,209.334274291992,86.1463088989258,0.911398410797119,14336,0.6569082736968989,0
14556,487.419006347656,208.731262207031,89.1951217651367,0.9041002988815309,14819,0.776485621929169,0
9593,396.049987792969,162.590728759766,75.9991760253906,0.8840320706367489,9828,0.744798123836517,1
13762,481.76998901367205,205.04078674316398,86.9354705810547,0.905666351318359,14101,0.755489706993103,0
14469,484.46701049804705,204.249176025391,90.7200546264648,0.8959457278251651,14701,0.658729791641235,0
10759,401.927001953125,158.939865112305,87.47952270507808,0.8349051475524899,10955,0.6192229986190799,1
11419,431.513000488281,175.95652770996102,83.6726989746094,0.8796992301940921,11732,0.66777777671814,1
12192,442.52999877929705,179.944793701172,87.3931732177734,0.87414413690567,12483,0.625423192977905,1
14246,488.91598510742205,210.753723144531,86.8851776123047,0.9110665321350101,14453,0.7480571269989009,0
14509,496.066009521484,211.13757324218702,88.72329711914058,0.9074243307113651,14836,0.558296144008637,0
12939,469.48098754882795,202.043319702148,83.098991394043,0.911503255367279,13165,0.657703459262848,0
11745,426.765991210938,179.015274047852,84.0251388549805,0.882999420166016,11904,0.685399174690247,1
15813,495.268005371094,203.794677734375,99.6876907348633,0.872195482254028,16095,0.735248982906342,0
12985,466.135009765625,196.666152954102,84.6930923461914,0.902521908283234,13221,0.588888883590698,0
12203,442.601989746094,184.236434936523,85.572021484375,0.8855896592140201,12418,0.799044013023376,1
10694,405.677001953125,163.367477416992,84.6836700439453,0.8551606535911559,10891,0.7501403093338009,1
10634,409.506011962891,167.436965942383,81.8129577636719,0.872497022151947,10809,0.6837705969810489,1
15307,489.471008300781,197.20265197753898,100.132987976074,0.861494481563568,15628,0.6791037917137149,0
10260,417.0,172.993560791016,76.9076919555664,0.8957442641258241,10527,0.588235318660736,1
13720,477.635009765625,201.157867431641,87.30999755859379,0.9008949398994449,13936,0.664535522460938,1
10736,417.39498901367205,178.903671264648,76.73338317871091,0.903347730636597,10901,0.7433873414993291,1
11217,424.08499145507795,168.65383911132798,86.4829254150391,0.85851788520813,11546,0.771882712841034,1
14031,494.265014648438,213.709518432617,84.4660949707031,0.9185788035392758,14265,0.738862574100494,0
14289,502.81399536132795,216.60838317871102,85.5693817138672,0.918663084506989,14612,0.541004061698914,0
12993,466.239013671875,199.03352355957,83.483039855957,0.907782077789307,13230,0.786644041538239,0
15119,508.34201049804705,213.379302978516,91.25335693359379,0.9039406180381779,15612,0.723778069019318,0
13681,478.537994384766,202.761077880859,87.02304077148442,0.9032142162323001,14015,0.641938805580139,0
12331,441.440002441406,175.609924316406,90.82543182373051,0.855864644050598,12617,0.6193992495536801,1
14999,498.54098510742205,213.508026123047,90.1097412109375,0.9065754413604741,15295,0.7987112998962399,0
12344,466.84201049804705,204.108779907227,77.814323425293,0.924476325511932,12596,0.721280813217163,0
12695,464.96798706054705,197.81965637207,82.437141418457,0.909030854701996,12981,0.601944029331207,1
10878,423.79299926757795,179.84693908691398,77.7978973388672,0.9015963673591609,11015,0.580160021781921,1
15480,494.276000976562,201.787002563477,98.6182022094727,0.8724383115768429,15760,0.6623876690864561,0
11742,428.033996582031,171.231887817383,88.0233993530274,0.857754468917847,11951,0.630442976951599,1
13002,460.127014160156,191.424209594727,87.7746353149414,0.8886765241622929,13325,0.679452359676361,0
12784,468.713989257813,197.192428588867,84.3041610717773,0.9040048122406009,13140,0.5824676752090451,1
11691,426.27999877929705,176.18995666503898,85.12367248535159,0.8755454421043399,11908,0.6182442903518679,1
12673,441.713989257813,177.029922485352,92.5874862670898,0.852329790592194,12950,0.621774137020111,1
11413,421.953002929688,171.325286865234,85.9993133544922,0.864887893199921,11688,0.699325978755951,1
13328,462.256011962891,187.22998046875,91.6373748779297,0.8720383644104001,13606,0.609837591648102,1
14064,486.890014648438,204.16307067871102,88.52142333984379,0.901114106178284,14388,0.6483795046806341,0
11766,423.98098754882795,171.20861816406298,88.1124649047852,0.8574005365371701,11954,0.63917863368988,1
12124,446.440002441406,188.975341796875,82.716796875,0.8991152048110959,12336,0.7403517365455631,1
16386,515.096984863281,208.953125,100.742576599121,0.8760996460914608,16813,0.6075639724731451,0
10980,428.08401489257795,181.873352050781,77.56380462646491,0.9045009613037109,11174,0.5828025341033941,1
13831,483.61599731445295,202.875778198242,88.29086303710942,0.900335431098938,14270,0.5910683870315551,0
15809,517.232971191406,222.42066955566398,91.56285858154301,0.911335110664368,16025,0.556890249252319,0
11364,428.953002929688,180.759719848633,80.2820205688477,0.89595901966095,11551,0.580269634723663,1
16188,526.8759765625,224.041915893555,93.1756210327148,0.9094173312187199,16605,0.663007855415344,0
13665,482.076995849609,208.96403503418,84.6172637939453,0.914344608783722,13998,0.6012142896652221,0
13006,486.70700073242205,213.12805175781202,78.45640563964841,0.9297788143157959,13399,0.622445583343506,0
13670,486.809997558594,207.74220275878898,84.57769775390629,0.9133710861206059,13923,0.58096045255661,0
9763,404.14599609375,169.185852050781,74.5542831420898,0.8976716399192809,10047,0.7086963057518009,1
12272,439.9169921875,181.70637512207,86.9454345703125,0.878090739250183,12495,0.64117032289505,1
13273,463.3330078125,197.452789306641,85.99746704101558,0.900172114372253,13462,0.585823357105255,0
12844,454.837005615234,191.980178833008,85.41941833496091,0.89556097984314,13043,0.617886185646057,0
14034,491.731994628906,205.50511169433602,88.35205841064449,0.9028639793395999,14448,0.5559120774269101,0
14560,501.246002197266,212.106094360352,89.3213119506836,0.907006680965424,14988,0.6895571947097779,0
10884,406.718994140625,156.77713012695298,89.60812377929692,0.8205576539039608,11233,0.7236701846122741,1
15322,506.398010253906,217.86375427246102,90.1770706176758,0.910315573215485,15531,0.8136151432991031,0
11593,435.390991210938,182.150680541992,81.8513641357422,0.8933504223823551,11845,0.6928640007972721,1
14960,482.140014648438,199.543975830078,96.21820068359371,0.876066386699677,15149,0.611860930919647,1
12730,454.43899536132795,186.893585205078,87.8686981201172,0.882584571838379,12943,0.666143357753754,1
12089,440.726013183594,179.962326049805,86.6595687866211,0.8764225244522099,12390,0.666868925094605,1
14865,495.07101440429705,202.867858886719,94.2719497680664,0.8854700922966,15235,0.604194581508637,0
12500,444.84500122070295,182.479797363281,88.28197479248051,0.8751838803291321,12734,0.669021606445313,1
15275,509.85501098632795,217.5546875,90.1838150024414,0.910033822059631,15582,0.667613625526428,0
11719,436.424987792969,180.115692138672,83.87120056152341,0.8849679827690121,11922,0.6833236217498779,1
11415,426.16500854492205,173.88459777832,85.3283462524414,0.871318280696869,11634,0.596394956111908,1
11940,443.96798706054705,187.33361816406298,82.1827850341797,0.898634791374207,12184,0.636392712593079,0
14189,483.93701171875,203.377593994141,90.0776901245117,0.8965667486190799,14538,0.7131226062774659,0
15344,501.799987792969,212.422698974609,92.9614028930664,0.8991577625274659,15604,0.7942029237747191,0
15137,494.60501098632795,206.458526611328,93.9901504516602,0.890363872051239,15400,0.7617250680923459,0
14159,489.43600463867205,209.131317138672,87.11465454101558,0.909110605716705,14410,0.547948896884918,0
15448,521.3179931640631,224.890533447266,88.73651123046871,0.9188631176948551,15847,0.7053881287574771,0
14560,493.92898559570295,209.508834838867,89.21788787841801,0.90479701757431,14971,0.631697714328766,0
11161,433.829986572266,182.074905395508,78.9506759643555,0.9010975360870358,11490,0.6112267374992371,0
13982,479.785003662109,204.542388916016,88.2796478271484,0.902067065238953,14221,0.772913217544556,0
12451,461.34500122070295,191.407775878906,84.1614990234375,0.898145973682404,12833,0.581279158592224,1
12599,455.281005859375,188.015914916992,86.3744888305664,0.8882295489311222,12897,0.621252477169037,0
10879,427.135986328125,179.450775146484,78.2927780151367,0.89980560541153,11110,0.735465109348297,1
15517,481.377990722656,194.637512207031,102.058387756348,0.851502180099487,15718,0.650117337703705,0
14608,483.161010742188,201.034942626953,93.4607315063477,0.885364294052124,14845,0.6550084948539731,1
12579,452.21701049804705,191.24317932128898,84.3691711425781,0.8974276185035709,12889,0.600286304950714,0
11115,424.73001098632795,177.78541564941398,80.5449447631836,0.8914872407913209,11318,0.734633207321167,1
11944,424.546997070313,171.615524291992,89.7621383666992,0.8523069024086,12177,0.627212107181549,1
13481,447.920989990234,182.985137939453,94.3671875,0.8567634820938109,13647,0.7807830572128299,1
12269,436.01199340820295,177.88475036621102,88.84811401367192,0.8663311004638671,12466,0.745835840702057,1
